datetime,open,high,low,close,volume
2025-12-30 09:33:00,6.18,6.18,6.17,6.18,16
2025-12-30 09:34:00,6.18,6.18,6.18,6.18,1
2025-12-30 09:35:00,6.18,6.2,6.17,6.19,144
2025-12-30 09:36:00,6.2,6.2,6.19,6.2,3
2025-12-30 09:37:00,6.2,6.2,6.2,6.2,0
2025-12-30 09:38:00,6.21,6.22,6.2,6.2,11
2025-12-30 09:39:00,6.19,6.19,6.19,6.19,2
2025-12-30 09:40:00,6.17,6.17,6.16,6.17,10
2025-12-30 09:41:00,6.13,6.17,6.13,6.17,19
2025-12-30 09:42:00,6.19,6.19,6.19,6.19,6
2025-12-30 09:43:00,6.19,6.19,6.19,6.19,0
2025-12-30 09:44:00,6.22,6.22,6.22,6.22,5
2025-12-30 09:45:00,6.22,6.22,6.22,6.22,0
2025-12-30 09:46:00,6.22,6.22,6.22,6.22,0
2025-12-30 09:47:00,6.2,6.2,6.2,6.2,12
2025-12-30 09:48:00,6.2,6.2,6.2,6.2,0
2025-12-30 09:49:00,6.19,6.19,6.17,6.17,9
2025-12-30 09:50:00,6.17,6.17,6.17,6.17,0
2025-12-30 09:51:00,6.2,6.2,6.2,6.2,1
2025-12-30 09:52:00,6.21,6.22,6.2,6.22,7
2025-12-30 09:53:00,6.22,6.24,6.22,6.24,6
2025-12-30 09:54:00,6.24,6.24,6.24,6.24,0
2025-12-30 09:55:00,6.21,6.22,6.21,6.22,10
2025-12-30 09:56:00,6.22,6.22,6.22,6.22,0
2025-12-30 09:57:00,6.25,6.25,6.24,6.25,4
2025-12-30 09:58:00,6.25,6.28,6.25,6.28,45
2025-12-30 09:59:00,6.28,6.28,6.28,6.28,1
2025-12-30 10:00:00,6.28,6.28,6.25,6.25,4
2025-12-30 10:01:00,6.24,6.24,6.24,6.24,1
2025-12-30 10:02:00,6.25,6.25,6.24,6.25,2
2025-12-30 10:03:00,6.23,6.23,6.23,6.23,3
2025-12-30 10:04:00,6.23,6.23,6.23,6.23,0
2025-12-30 10:05:00,6.24,6.24,6.2,6.22,68
2025-12-30 10:06:00,6.23,6.23,6.21,6.21,8
2025-12-30 10:07:00,6.21,6.22,6.21,6.21,1
2025-12-30 10:08:00,6.21,6.21,6.21,6.21,0
2025-12-30 10:09:00,6.21,6.22,6.21,6.21,1
2025-12-30 10:10:00,6.21,6.21,6.21,6.21,0
2025-12-30 10:11:00,6.23,6.23,6.23,6.23,9
2025-12-30 10:12:00,6.25,6.26,6.25,6.25,5
2025-12-30 10:13:00,6.25,6.26,6.25,6.25,2
2025-12-30 10:14:00,6.25,6.25,6.25,6.25,0
2025-12-30 10:15:00,6.27,6.28,6.27,6.28,5
2025-12-30 10:16:00,6.27,6.28,6.25,6.25,72
2025-12-30 10:17:00,6.24,6.24,6.22,6.22,3
2025-12-30 10:18:00,6.22,6.22,6.22,6.22,0
2025-12-30 10:19:00,6.25,6.25,6.25,6.25,4
2025-12-30 10:20:00,6.26,6.26,6.26,6.26,2
2025-12-30 10:21:00,6.25,6.25,6.24,6.25,1
2025-12-30 10:22:00,6.23,6.24,6.22,6.22,8
2025-12-30 10:23:00,6.22,6.22,6.22,6.22,0
2025-12-30 10:24:00,6.22,6.22,6.22,6.22,0
2025-12-30 10:25:00,6.24,6.24,6.23,6.24,1
2025-12-30 10:26:00,6.24,6.24,6.23,6.24,2
2025-12-30 10:27:00,6.22,6.22,6.22,6.22,1
2025-12-30 10:28:00,6.22,6.22,6.22,6.22,0
2025-12-30 10:29:00,6.22,6.22,6.21,6.21,17
2025-12-30 10:30:00,6.2,6.2,6.2,6.2,3
2025-12-30 10:31:00,6.19,6.19,6.17,6.17,12
2025-12-30 10:32:00,6.17,6.17,6.17,6.17,1
2025-12-30 10:33:00,6.17,6.17,6.17,6.17,0
2025-12-30 10:34:00,6.17,6.17,6.17,6.17,0
2025-12-30 10:35:00,6.16,6.17,6.15,6.17,11
